idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano_x;candidato;siglaTipo;numero;ano_y;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;urlInteiroTeor;ultimoStatus_dataHora;ultimoStatus_descricaoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_apreciacao;ultimoStatus_url;tema_principal;temas;situacao;tramitacao;aprovado
262860;74813.0;Ronaldo Caiado;PFL;GO;45;0;2004;RONALDO CAIADO;PEC;310;2004;Proposta de Emenda à Constituição;Acrescenta § 3 º ao art. 215 da Constituição Federal, e o art. 90, ao Ato das Disposições Constitucionais Transitórias.;Estabelece que a União Federal destinará,  anualmente o percentual  mínimo de 2% (dois por cento) das receitas tributárias ao financiamento da Política Nacional de Apoio à Cultura.;Ato das Disposições Constitucionais Transitórias, União Federal, destinação, percentual, receita tributária, arrecadação, impostos, financiamento, Política Nacional de Apoio à Cultura,  preservação, patrimônio cultural, divulgação, bens culturais, desenvolvimento, projeto, prazo, aplicação de recursos, limite máximo, recursos públicos.;2004-08-24T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=238147;2007-04-27T00:00:00;Desarquivamento a Pedido;Tramitando em Conjunto;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=450967;Arte, Cultura e Religião;Arte, Cultura e Religião;Tramitando em Conjunto;Desarquivamento a Pedido;False
263015;74813.0;Ronaldo Caiado;PFL;GO;48;0;2004;RONALDO CAIADO;PEC;313;2004;Proposta de Emenda à Constituição;Altera o inciso IV do § 4º do art. 60 da Constituição Federal.;"Dispõe que não será objeto de deliberação a Proposta de Emenda à Constituição tendente a abolir os direitos e garantias fundamentais; altera a Constituição Federal de 1988.";Alteração, Constituição Federal, Processo Legislativo, proibição, deliberação, aprovação, Proposta,  Emenda Constitucional, extinção, direitos e garantias fundamentais, inclusão, direitos sociais, trabalhador.;2004-08-25T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=238320;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Direito Constitucional;Direito Constitucional | Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
263327;74813.0;Ronaldo Caiado;PFL;GO;47;0;2004;RONALDO CAIADO;PEC;314;2004;Proposta de Emenda à Constituição;Dispõe sobre a Organização Sindical e dá outras providências.;Altera os artigos 7º, 8º, 9º, 11, 37, 103 e 114 da Constituição Federal de 1988.;"Organização Sindical, direitos, trabalhador, trabalhador rural, reconhecimento, contrato coletivo de trabalho, registro, sindicato, equiparação, pessoa jurídica, revogação, proibição, criação, quantidade, entidades sindicais,  igualdade, base territorial, garantia, estabilidade sindical, organização, local de trabalho, normas, eleição sindical, representante, supressão, penalidade, abuso responsável, greve.  
_ Garantia, servidor público civil, celebração, contrato coletivo de trabalho, negociação coletiva de trabalho, direito de greve, equiparação, trabalhador, inciativa privada,  competência, central sindical, proposição, ação de inconstitucionalidade, Justiça do Trabalho, julgamento, ação trabalhista, servidor, Administração Pública, prazo, vigência, contrato, acordo coletivo de trabalho, proibição, livre negociação, redução, direitos trabalhistas, garantia constitucional.";2004-08-25T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=238700;2025-04-03T10:09:00;Designação de Relator(a);Aguardando Parecer;Proposição Sujeita à Apreciação do Plenário;;Trabalho e Emprego;Trabalho e Emprego;Aguardando Parecer;Designação de Relator(a);False
263557;74813.0;Ronaldo Caiado;PFL;GO;43;0;2004;RONALDO CAIADO;PEC;316;2004;Proposta de Emenda à Constituição;Acrescenta o art. 95 ao Ato das Disposições Constitucionais Transitórias.;"Autoriza os Deputados Federais eleitos em 2006 a modificarem a Constituição no que diz respeito a partilha de recursos públicos (Pacto Federativo); altera a Constituição Federal de 1988.";Alteração, Constituição Federal, Disposições Constitucionais Transitórias, inclusão, competência, Deputado Federal, revisão, matéria constitucional, responsabilidade, União Federal, Estados, Municípios, partilha, descentralização, recursos públicos.;2004-08-25T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=239094;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Finanças Públicas e Orçamento;Finanças Públicas e Orçamento | Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
264825;74813.0;Ronaldo Caiado;PFL;GO;158;0;2004;RONALDO CAIADO;PEC;318;2004;Proposta de Emenda à Constituição;Modifica a Constituição Federal, tornando obrigatório o Serviço Estudantil Social, como contrapartida ao investimento público, a todos os estudantes de instituições públicas de ensino superior.;Altera os artigos 206, 207, 208 e 212 da Constituição Federal de 1988.;Educação, obrigatoriedade, estudante universitário, Universidade Pública, prestação de serviço, realização, estágio supervisionado, serviço social, inexistência, remuneração, horário, critérios, avaliação de desempenho, formando, curso de graduação.;2004-09-15T19:15:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=241590;2019-01-31T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Educação;Educação;Arquivada;Arquivamento;False
266904;74813.0;Ronaldo Caiado;PFL;GO;41;0;2004;RONALDO CAIADO;PEC;323;2004;Proposta de Emenda à Constituição;Altera o art. 62 da Constituição Federal, estabelecendo como condição para a entrada em vigor de Medidas Provisórias a aprovação de Parecer de Comissão Mista sobre os pressupostos de urgência e relevância.;Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Legislativo, critérios, entrada, vigência, eficácia, Medida Provisória, posterioridade, Comissão Mista, Deputado Federal, Senador, aprovação, emissão, parecer, apreciação preliminar, reconhecimento, urgência, relevância.;2004-10-19T17:51:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=245361;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
267239;74813.0;Ronaldo Caiado;PFL;GO;40;0;2004;RONALDO CAIADO;PEC;324;2004;Proposta de Emenda à Constituição;Dá nova redação à alínea f do inciso III do art. 52, renomeando a atual alínea f para alínea g, dá nova redação ao inciso XIV do art. 84 e acrescenta §10 ao artigo 144 da Constituição Federal.;Inclui na competência privativa do Senado e do Presidente da República a aprovação prévia e a nomeação do Diretor-Geral das Polícias Federais, respectivamente. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, inclusão, competência privativa, aprovação, Senado, nomeação, Presidência da República, cargo público, Diretor-Geral, Polícia Federal.;2004-10-20T16:58:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=245834;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Administração Pública;Administração Pública | Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
268087;74813.0;Ronaldo Caiado;PFL;GO;154;0;2004;RONALDO CAIADO;PEC;328;2004;Proposta de Emenda à Constituição;Dá nova redação ao art. 62 da Constituição Federal, dispondo sobre as medidas provisórias.;Altera a Constituição Federal de 1988.;"Alteração, Constituição Federal, Processo Legislativo, obrigatoriedade, Presidente da República, remessa, proposta, Medida Provisória, Congresso Nacional, realização, análise prévia, urgência, relevância, matéria, prazo, Parecer, Comissão Mista Permanente.  
_ Normas, tramitação, Medida Provisória, apreciação, votação, Sessão Conjunta, Congresso Nacional, posterioridade, Comissão Mista Permanente, oferecimento, Parecer, exame, mérito.";2004-10-27T16:58:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=247345;2008-12-17T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Arquivamento;False
268963;74813.0;Ronaldo Caiado;PFL;GO;47;0;2004;RONALDO CAIADO;PEC;329;2004;Proposta de Emenda à Constituição;Dispõe sobre a aplicação de pena de perda de direitos políticos a Presidente da República, Governador e Prefeitos pelo não pagamento de precatório alimentar e sobre a ampliação das hipóteses de seqüestro de quantia necessária para pagamentos desses débitos.;Altera o art. 100 da Constituição Federal de 1988.;Alteração, Constituição Federal, Judiciário, perda, direitos políticos, improbidade administrativa, Presidente da República, Governador, Prefeito Municipal, ausência, atraso, pagamento, precatório, natureza alimentar, exigência, quitação, parcela única, garantia de prioridade, prazo, descumprimento, exercício financeiro, quebra, direitos, precedência, sequestro, quantia, débitos.;2004-11-09T19:53:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=249323;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Administração Pública;Administração Pública;Arquivada;Desarquivamento a Pedido;False
269604;74813.0;Ronaldo Caiado;PFL;GO;47;0;2004;RONALDO CAIADO;PEC;331;2004;Proposta de Emenda à Constituição;Dá nova redação aos §§ 3º e seguintes do Art. 62 da Constituição Federal, instituindo comissão mista permanente de parlamentares para oferecer parecer preliminar sobre os requisitos de relevância e urgência das medidas provisórias.;Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Legislativo, criação, Comissão Mista Permanente, Deputado Federal, Senador, parecer, apreciação preliminar, requisitos, urgência, relevância, Medida Provisória, emissão, proposição, Decreto Legislativo, disciplinamento, relação jurídica.;2004-11-11T16:08:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=250292;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
269949;74813.0;Ronaldo Caiado;PFL;GO;45;0;2004;RONALDO CAIADO;PEC;334;2004;Proposta de Emenda à Constituição;Dá nova redação ao art. 14, § 6º, da Constituição Federal, para tornar obrigatório o afastamento prévio do Presidente da República, de Governadores de Estado ou do Distrito Federal e de Prefeitos candidatos à reeleição.;Obriga a desincompatibilização do candidato à reeleição.;Alteração, Constituição Federal, direitos políticos, obrigatoriedade, candidato, reeleição, Presidente da República, Governador, Prefeito, afastamento, renúncia, cargo eletivo, fixação, prazo, desincompatibilização, mandato eletivo, anterioridade, eleições.;2004-11-17T10:23:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=251226;2007-01-31T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=471558;Política, Partidos e Eleições;Política, Partidos e Eleições;Arquivada;Arquivamento;False
270939;74813.0;Ronaldo Caiado;PFL;GO;55;1;2004;RONALDO CAIADO;PL;4514;2004;Projeto de Lei;Dispõe sobre a repactuação de dívidas oriundas de operações de crédito rural na área de atuação  da Agência de Desenvolvimento do Nordeste (ADENE), e dá outras providências.;;Autorização, renegociação, dívida, crédito rural, recursos  financeiros, Fundo Constitucional de Financiamento do Nordeste (FNE), Fundo de Amparo ao Trabalhador (FAT), Banco Nacional de Desenvolvimento Econômico e Social (BNDES), fixação, valor, encargos financeiros, prazo, critérios, mutuário, pagamento.;2004-11-24T17:33:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=253391;2009-05-15T00:00:00;Não Informado;Vetado totalmente;Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II;;Estrutura Fundiária;Estrutura Fundiária | Finanças Públicas e Orçamento;Vetado totalmente;Não Informado;True
270986;74813.0;Ronaldo Caiado;PFL;GO;140;0;2004;RONALDO CAIADO;PEC;340;2004;Proposta de Emenda à Constituição;Dá nova redação ao § 18 do art. 40 do Texto Constitucional, isentando os aposentados e pensionistas, portadores de moléstias incapacitantes, da contribuição previdenciária.;;Constituição Federal (1988),Administração Pública, concessão, isenção,  contribuição previdenciária, servidor público, aposentado, pensionista, doença grave, doença incurável.;2004-11-24T19:14:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=253481;2020-02-28T00:00:00;Devolução à CCP;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Previdência e Assistência Social;Previdência e Assistência Social;Arquivada;Devolução à CCP;False
271935;74813.0;Ronaldo Caiado;PFL;GO;176;1;2004;RONALDO CAIADO;PL;4554;2004;Projeto de Lei;Regulamenta o Art. 8º da Constituição Federal, que dispõe sobre a organização sindical, e dá outras providências.;Altera e revoga dispositivos da CLT - Decreto-lei nº 5.452, de 1943.  Regulamenta o artigo oitavo da Constituição Federal.;Regulamentação, Constituição Federal (1988), Direitos Sociais, normatização, liberdade sindical, autonomia, sindicato, proibição, Poder Público, intervenção, ação sindical, responsabilidade, sindicato, defesa, interesse, direitos e garantias individuais, direitos coletivos, associado, assistência sindical, substituição processual, negociação coletiva de trabalho, representação, órgão colegiado, critérios, filiação, entidades sindicais, enquadramento sindical, sindicalização, trabalhador, empregador, profissional liberal, servidor público civil, trabalhador rural, trabalhador avulso, trabalhador autônomo, aposentado, pensionista, garantia, princípio da unicidade, registro, estatuto, competência, Sindicato, Federação Sindical, Confederação Sindical, Central Sindical, criação, Conselho Sindical Nacional, representação sindical, custeio, contribuição sindical, contribuição compulsória, inaplicação, direitos, oposição, desconto, rateio, recursos financeiros, entidade, administração sindical, Caixa Econômica Federal (CEF), relatório, movimentação, extinção, Conta de Emprego e Salário, Governo, gestão, dirigente sindical, fixação, número, limite máximo, limite mínimo, diretor, dirigente sindical, eleição sindical, Comissão, competência eleitoral, duração, mandato, quorum, votação, assembléia geral, representante, categoria profissional, local de trabalho, instalação, Comissão Sindical de Base, quantidade, comissário, trabalhador sindicalizado, empregado sindicalizado, investidura sindical. _Alteração, Consolidação das Leis do Trabalho (CLT), revogação, dispositivos, organização sindical, extinção, competência, sindicato, âmbito interestadual, caráter excepcional, âmbito nacional, pedido, registro, entidades sindicais, Conselho Sindical Nacional, estatuto, relação, diretoria, designação, delegado sindical, aumento, prazo máximo, eleição sindical, renovação, cargo, dirigente sindical, membros, Conselho Fiscal, fixação, prazo, posse, candidato eleito, direitos, associado, sindicato, aposentado, trabalhador, desempregado, convocação, serviço militar, votação, candidato, investidura sindical, ocorrência, ato lesivo, recurso administrativo, Assembléia Geral, Conselho de Representantes, critérios, recolhimento, contribuição sindical, inexistência, Confederação Sindical, destinação, recursos financeiros, Federação Sindical, Central Sindical.;2004-12-02T15:39:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=255602;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Trabalho e Emprego;Trabalho e Emprego;Arquivada;Desarquivamento a Pedido;False
273368;74813.0;Ronaldo Caiado;PFL;GO;157;0;2004;RONALDO CAIADO;PEC;352;2004;Proposta de Emenda à Constituição;Dá nova redação ao inciso V do art. 203  da Constituição Federal.;"Aumenta para 2 (dois) salários mínimo o benefício mensal concedido à pessoa portadora de necessidade especial e ao idoso com 65 (sessenta e cinco) anos ou mais; altera a Constituição Federal de 1988.";Alteração, Constituição Federal, Assistência Social, aumento, quantidade, salário mínimo, benefício de prestação continuada, pessoa portadora de deficiência, pessoa deficiente, idoso, limite de idade, pessoa carente.;2004-12-14T20:41:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=258678;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540622;Direitos Humanos e Minorias;Direitos Humanos e Minorias | Previdência e Assistência Social;Arquivada;Notificações;False
273665;74813.0;Ronaldo Caiado;PFL;GO;135;0;2004;RONALDO CAIADO;PEC;353;2004;Proposta de Emenda à Constituição;Acrescenta os artigos 217-A, 217-B e 217-C à Constituição Federal, vinculando recursos para o desporto e o lazer, definindo competências e atribuições aos entes federados nesta área e instituindo o Plano Nacional de Esporte e Lazer.;Altera a Constituição Federal de 1988.;"Alteração, Constituição Federal, competência, União, Estado (ente federado), Distrito Federal, Município, aplicação de recursos, vinculação, receita tributária, impostos, transferência, recursos públicos, manutenção, políticas públicas, esporte, lazer, proibição, contingenciamento, recursos orçamentários, destinação, desporto educacional, escola pública, ensino básico. _Competência, União, Estado (ente federado), Distrito Federal, Município, apoio, incentivo, desporto de rendimento, desporto educacional, desporto de participação.
- Lei Federal, criação, Plano Nacional do Desporto e Lazer, execução, políticas públicas, esporte, lazer.";2004-12-15T17:04:15;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=259137;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Esporte e Lazer;Esporte e Lazer | Finanças Públicas e Orçamento;Arquivada;Desarquivamento a Pedido;False
274976;74813.0;Ronaldo Caiado;PFL;GO;330;0;2005;RONALDO CAIADO;PRC;189;2005;Projeto de Resolução;Institui Comissão Parlamentar de Inquérito destinada a investigar as organizações criminosas, do tráfico de armas.;;Criação, (CPI), investigação, organização criminosa, tráfico, arma de fogo, crime organizado.;2005-02-16T15:35:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=270605;2018-09-17T00:00:00;Notificações;Transformado em Norma Jurídica;Proposição Sujeita à Apreciação do Plenário;;Administração Pública;Administração Pública | Defesa e Segurança;Transformado em Norma Jurídica;Notificações;True
278757;74813.0;Ronaldo Caiado;PFL;GO;44;0;2005;RONALDO CAIADO;PDC;1573;2005;Projeto de Decreto Legislativo de Referendo ou Plebiscito;Autoriza referendo acerca da comercialização de arma de fogo e munição em Território Nacional, a se realizar no primeiro domingo do mês de outubro de 2006.;Aplica a Lei nº 10.826, de 2003.;Autorização,Tribunal Superior Eleitoral  (TSE),   referendo, comercialização, arma de fogo, munição.   aprovação, eleitor, aplicação, Estatuto do Desarmamento.;2005-03-16T21:05:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=285960;2005-07-07T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Defesa e Segurança;Defesa e Segurança | Direito Constitucional | Política, Partidos e Eleições;Arquivada;Arquivamento;False
279859;74813.0;Ronaldo Caiado;PFL;GO;225;0;2005;RONALDO CAIADO;PRC;223;2005;Projeto de Resolução;Institui a Comissão Parlamentar de Inquérito destinada a investigar e apurar a arrecadação e destinação de verbas referentes a direitos autorais principalmente no que se refere à atuação do Escritório Central de Arrecadação e Distribuição - ECAD.;;Criação, (CPI), investigação, arrecadação, destinação, verba, recursos financeiros, direito autoral, atuação, (ECAD).;2005-03-30T14:51:39;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=289619;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Arte, Cultura e Religião;Arte, Cultura e Religião | Indústria, Comércio e Serviços;Arquivada;Desarquivamento a Pedido;False
281086;74813.0;Ronaldo Caiado;PFL;GO;59;0;2005;RONALDO CAIADO;PEC;384;2005;Proposta de Emenda à Constituição;Acrescenta o art. 62-A ao texto constitucional, limitando a três o número de Medidas Provisórias que poderão tramitar conjuntamente no Congresso Nacional.;Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Processo Legislativo, proibição, Presidente da República, remessa, Congresso Nacional, edição, Medida Provisória, ausência, conclusão, apreciação, limite máximo, quantidade, tramitação, ressalva, guerra, calamidade pública.;2005-04-07T17:18:13;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=293328;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
284319;74813.0;Ronaldo Caiado;PFL;GO;46;0;2005;RONALDO CAIADO;PEC;394;2005;Proposta de Emenda à Constituição;Inclui a expressão jovem na denominação do Capítulo VII, e dá nova redação ao art. 227.;"Inclui o termo ""jovem"" no artigo 227 da Constituição Federal de 1988; incentiva  a criação de unidades de referência juvenil, com pessoal especializado na área de Hebiatria, dentre outras políticas públicas para a juventude.";Alteração, Constituição Federal, inclusão, deveres, sociedade, Estado, políticas públicas, proteção, garantia, acesso, jovem, trabalhador, escola pública, criação, unidade de saúde, assistência médica, tratamento médico, viciado em drogas, portador, vírus, (AIDS).;2005-05-04T14:25:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=303609;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Direitos Humanos e Minorias;Direitos Humanos e Minorias;Arquivada;Desarquivamento a Pedido;False
284988;74813.0;Ronaldo Caiado;PFL;GO;1;1;2005;RONALDO CAIADO;PL;5193;2005;Projeto de Lei;Altera as Leis nº 1.283, de 18 de dezembro de 1950, tornando obrigatória a renovação semestral do registro de inspeção sanitária de estabelecimentos industriais e nº 8.212, de 24 de julho de 1991, tornando obrigatória a apresentação de Certidão Negativa de Débito, para renovação do registro.;;"Alteração, lei federal, inspeção sanitária, inspeção industrial, produto animal, obrigatoriedade, estabelecimento industrial, entreposto, renovação, revalidação, registro, período, semestre.  
_ Alteração, Lei Orgânica da Seguridade Social, obrigatoriedade, apresentação, Certidão Negativa, Débito Previdenciário, revalidação, renovação, registro, inspeção sanitária, empresa, estabelecimento industrial, entreposto, produto animal.";2005-05-11T14:38:09;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=305204;2015-08-31T00:00:00;Devolução à CCP;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II;;Previdência e Assistência Social;Previdência e Assistência Social | Saúde;Arquivada;Devolução à CCP;False
284989;74813.0;Ronaldo Caiado;PFL;GO;1;1;2005;RONALDO CAIADO;PL;5194;2005;Projeto de Lei;Determina que frigoríficos com registro no Serviço de Inspeção Federal (SIF) informem, diariamente, ao Ministério da Agricultura, Pecuária e Abastecimento os preços, quantidades e outras características dos bovinos adquiridos para abate.;;Obrigatoriedade, frigorífico, informações, Ministério da Agricultura, Pecuária e Abastecimento, comercialização, compra e venda, gado de corte, rebanho, bovino, preço, arroba, peso, quantidade, data, venda, animal, identificação, vendedor, garantia, sigilo, penalidade, infrator.;2005-05-11T14:39:28;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=305205;2019-01-31T23:59:59;Saída de Relator(a) da Comissão - Com Parecer Apresentado;Aguardando Designação de Relator(a);Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II;;Indústria, Comércio e Serviços;Indústria, Comércio e Serviços | Estrutura Fundiária;Aguardando Designação de Relator(a);Saída de Relator(a) da Comissão - Com Parecer Apresentado;False
287082;74813.0;Ronaldo Caiado;PFL;GO;51;0;2005;RONALDO CAIADO;PEC;400;2005;Proposta de Emenda à Constituição;Revoga o § 6º do art. 62 da Constituição Federal, que dispõe sobre o regime de urgência na apreciação de Medidas Provisórias.;Extingue o regime de urgência na tramitação das Medidas Provisórias, especialmente no que concerne ao trancamento da pauta de deliberações do Congresso Nacional. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Processo Legislativo, revogação, dispositivos, sobrestamento, pauta, Plenário, Câmara dos Deputados, Senado, apreciação, Medida Provisória, regime de urgência.;2005-05-25T15:30:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=309309;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Desarquivamento a Pedido;False
291906;74813.0;Ronaldo Caiado;PFL;GO;1;1;2005;RONALDO CAIADO;PL;5507;2005;Projeto de Lei;Dispõe sobre a repactuação e o alongamento de dívidas originárias de operações de crédito rural, altera a Lei nº 10.437, de 25 de abril de 2002, e dá outras providências.;Incluindo como beneficiário da renegociação de dívidas das operações de crédito rural o produtor rural amparado pelo Programa de Revitalização de Cooperativas de Produção Agropecuária,  FUNCAFÉ, PRODECER II, PROGER RURAL, PESA, e outros.;"Critérios, prorrogação, prazo, pagamento, prestações vencidas, prestações vincendas, repactuação, dívida, crédito rural, produtor rural, atualização monetária, saldo devedor,  manutenção, bônus, adimplência, fixação, percentual, desconto, autorização, instituição financeira, bancos, Sistema Nacional de Crédito Rural, financiamento, aquisição, título, certificado, Tesouro Nacional, securitização.  
_ Alteração, lei federal, redução, limite máximo, taxas, juros, autorização, prorrogação, prestações vincendas, prestações vencidas, contrato, Programa de Revitalização de Cooperativas de Produção Agropecuária, (FUNCAFÉ), agente financeiro, Sistema Nacional de Crédito Rural, Programa de Desenvolvimento dos Cerrados, recursos públicos, (FNO), (FCO), renegociação, dívida, crédito rural, agricultor familiar, pequeno produtor rural, mini produtor rural, cooperativa rural, associações, autorização, reavaliação, substituição, garantia, titularidade, transferência, imóvel rural, solicitação, mutuário, desconto, pagamento antecipado, parcela.";2005-06-27T14:28:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=319077;2017-11-23T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1633563;Estrutura Fundiária;Estrutura Fundiária;Arquivada;Arquivamento;False
292416;74813.0;Ronaldo Caiado;PFL;GO;42;0;2005;RONALDO CAIADO;PEC;429;2005;Proposta de Emenda à Constituição;Dá nova redação ao § 3º do art. 77 da Constituição Federal;"Estabelece que em caso de diferença de voto igual ou superior a 20% (vinte por cento) dos votos válidos entre os candidatos será considerado eleito o candidato mais votado, dispensa a convocação do eleitor para o segundo turno de votação; altera a Constituição Federal de 1988.";Alteração, Constituição Federal, Executivo, normas, critérios, eleições, Presidente da República, Vice-Presidente da República, Governador, Prefeito, processo eleitoral, sistema majoritário, eleição, inexistência, maioria absoluta, votação, candidato, primeiro turno, dispensa, convocação, realização, segundo turno, existência, percentagem, superioridade, diferença, voto válido.;2005-06-29T18:16:08;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=320223;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540622;Administração Pública;Administração Pública | Processo Legislativo e Atuação Parlamentar;Arquivada;Notificações;False
