idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano;candidato
462842;74813.0;Ronaldo Caiado;DEM;GO;10;0;2009;RONALDO CAIADO
462826;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
462821;74813.0;Ronaldo Caiado;DEM;GO;6;0;2009;RONALDO CAIADO
462807;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
462724;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
462341;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461493;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461492;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461491;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461489;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461488;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461487;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461486;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461485;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461484;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461483;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461482;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461480;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461479;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461478;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461477;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461476;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461474;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461473;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461472;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461471;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461470;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461469;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461468;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461466;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
461129;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
460976;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460975;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460974;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460973;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460972;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460971;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460970;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
460578;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
460294;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
460093;74813.0;Ronaldo Caiado;DEM;GO;7;0;2009;RONALDO CAIADO
459082;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
458893;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
457525;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
457524;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
457492;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
457486;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
457274;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
457264;74813.0;Ronaldo Caiado;DEM;GO;10;0;2009;RONALDO CAIADO
456969;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
456968;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
456572;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
456543;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
456511;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
456162;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
455719;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
455648;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
455368;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
454506;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
454439;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
454223;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
453862;74813.0;Ronaldo Caiado;DEM;GO;13;0;2009;RONALDO CAIADO
452433;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
452358;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
452347;74813.0;Ronaldo Caiado;DEM;GO;19;0;2009;RONALDO CAIADO
452041;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
452035;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451488;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451477;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451476;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451262;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451259;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451257;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451253;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451238;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451200;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451199;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
451198;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449720;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449719;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449718;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449717;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449716;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449436;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449435;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449331;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449330;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449312;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449276;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449275;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449230;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449227;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449225;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449204;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449203;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449200;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449181;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449174;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449172;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449118;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449043;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449042;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449041;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449040;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449039;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449037;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449031;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
449019;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448982;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448979;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448978;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448977;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448967;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448964;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448618;74813.0;Ronaldo Caiado;DEM;GO;24;0;2009;RONALDO CAIADO
448567;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448566;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448565;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448564;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448275;74813.0;Ronaldo Caiado;DEM;GO;8;0;2009;RONALDO CAIADO
448274;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
448239;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
448168;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
447534;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
447246;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
447062;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
447059;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
446738;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
446715;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
446670;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
446658;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
446137;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445843;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445801;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445800;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445627;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445573;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445454;74813.0;Ronaldo Caiado;DEM;GO;6;0;2009;RONALDO CAIADO
445232;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445225;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445224;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445223;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445222;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
445153;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445152;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445151;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445150;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445149;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445148;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445147;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
445137;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445136;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445135;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445134;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445133;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445132;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445131;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445130;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445129;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445128;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445127;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445126;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445125;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
445116;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
444991;74813.0;Ronaldo Caiado;DEM;GO;7;0;2009;RONALDO CAIADO
444981;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
444493;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
444269;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
444168;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
443864;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
443314;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
442571;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
442067;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441811;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
441809;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
441808;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
441803;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441795;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441794;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441793;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441792;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441791;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441790;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441787;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441764;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441758;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441756;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441755;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441754;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441752;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441751;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441748;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441737;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441730;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441725;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441723;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441721;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441658;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441655;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441654;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441653;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441651;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441650;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441648;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441647;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441646;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441644;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441643;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441641;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441636;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441635;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441633;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441632;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441631;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441630;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441629;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441628;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441627;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441626;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441624;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441623;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441621;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441620;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441619;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441617;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441616;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
441614;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441469;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441466;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
441303;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
441239;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441069;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
441037;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440460;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440446;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
440311;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
440274;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
440269;74813.0;Ronaldo Caiado;DEM;GO;4;1;2009;RONALDO CAIADO
440115;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440113;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440112;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440111;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440109;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
440107;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
439930;74813.0;Ronaldo Caiado;DEM;GO;2;1;2009;RONALDO CAIADO
439908;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
439803;74813.0;Ronaldo Caiado;DEM;GO;6;0;2009;RONALDO CAIADO
439770;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
439653;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
439219;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
439177;74813.0;Ronaldo Caiado;DEM;GO;6;0;2009;RONALDO CAIADO
438756;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
438742;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
438642;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
437471;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
437377;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
437370;74813.0;Ronaldo Caiado;DEM;GO;34;1;2009;RONALDO CAIADO
437002;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
436965;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
436931;74813.0;Ronaldo Caiado;DEM;GO;6;0;2009;RONALDO CAIADO
436853;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
436851;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
436841;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
436840;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
436839;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
436198;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
435704;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
435641;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
435530;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
435395;74813.0;Ronaldo Caiado;DEM;GO;7;0;2009;RONALDO CAIADO
435276;74813.0;Ronaldo Caiado;DEM;GO;101;0;2009;RONALDO CAIADO
435271;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
434977;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
434976;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
434973;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
434969;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434968;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434965;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434963;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434962;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
434961;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
434960;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434941;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434821;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
434605;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
434321;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
434204;74813.0;Ronaldo Caiado;DEM;GO;8;0;2009;RONALDO CAIADO
434018;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
433065;74813.0;Ronaldo Caiado;DEM;GO;7;0;2009;RONALDO CAIADO
433050;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
433003;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
433002;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
432992;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
432611;74813.0;Ronaldo Caiado;DEM;GO;12;0;2009;RONALDO CAIADO
432584;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
432215;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
431470;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
431160;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
431023;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
431001;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430891;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430879;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430861;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430860;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430851;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430827;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
430557;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
430255;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
430253;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
429876;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
429262;74813.0;Ronaldo Caiado;DEM;GO;2;1;2009;RONALDO CAIADO
429260;74813.0;Ronaldo Caiado;DEM;GO;2;1;2009;RONALDO CAIADO
429259;74813.0;Ronaldo Caiado;DEM;GO;2;1;2009;RONALDO CAIADO
429249;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
428837;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
428684;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
