idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano_x;candidato;siglaTipo;numero;ano_y;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;urlInteiroTeor;ultimoStatus_dataHora;ultimoStatus_descricaoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_apreciacao;ultimoStatus_url
384916;74813.0;Ronaldo Caiado;DEM;GO;29;0;2008;RONALDO CAIADO;EMC;14;2008;Emenda na Comissão;Altera o art. 62 da Constituição Federal para disciplinar a edição de medidas provisórias.;;;2008-02-28T12:04:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540685;2008-02-28T12:04:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540685
384218;74813.0;Ronaldo Caiado;DEM;GO;1;1;2008;RONALDO CAIADO;PDC;479;2008;Projeto de Decreto Legislativo;Susta o PARECER/CONJUR/MPS/nº 10/2008, aprovado por despacho do Ministro de Estado da Previdência Social, de 17 de janeiro de 2008 (D.O.U. de 18.01.2008).;;Sustação, Parecer, aprovação, Ministro de Estado, Ministério da Previdência Social, inclusão, beneficiário, Previdência Social, trabalhador rural, invasão, ocupação, irregularidade, terras, agricultura.;2008-02-21T16:18:12;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=539378;2012-05-18T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1014627
384205;74813.0;Ronaldo Caiado;DEM;GO;1;1;2008;RONALDO CAIADO;REQ;2313;2008;Requerimento de Voto de pesar;Requer voto de pesar pelo falecimento do Senador Jonas Pinheiro.;;;2008-02-21T16:09:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=539373;2008-03-05T00:00:00;Arquivamento;Arquivada;Indefinida;
384204;74813.0;Ronaldo Caiado;DEM;GO;1;1;2008;RONALDO CAIADO;REQ;2312;2008;Requerimento de Sessão Solene;Requer a convocação de sessão solene da Câmara dos Deputados em homenagem (In Memoriam) ao Senador Jonas Pinheiro.;;;2008-02-21T16:06:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=539372;2012-07-16T00:00:00;Arquivamento;Arquivada;Indefinida;
383720;74813.0;Ronaldo Caiado;DEM;GO;14;0;2008;RONALDO CAIADO;REC;148;2008;Recurso contra apreciação conclusiva de comissão (Art. 58, § 1º c/c art. 132, § 2º, RICD);Contra a apreciação conclusiva da Comissão de Trabalho, de Administração e Serviço Público sobre o  Projeto de Lei nº 7.528/2006.;;;2008-02-19T17:47:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=538774;2012-07-25T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1030004
383344;74813.0;Ronaldo Caiado;DEM;GO;1;1;2008;RONALDO CAIADO;PDC;477;2008;Projeto de Decreto Legislativo;Susta a  Instrução Normativa nº 017, de 13 de julho de 2006,  do Ministro de Estado da Agricultura, Pecuária e Abastecimento.;Instrução que estabelece a Norma Operacional do Serviço de Rastreabilidade da Cadeia Produtiva de Bovinos e Bubalinos (SISBOV), aplicável a todas as fases da produção, transformação, distribuição e dos serviços agropecuários.;Sustação, Instrução Normativa, Ministério da Agricultura, Pecuária e Abastecimento, procedimento, rastreamento, produção, transformação, atividade pecuária, bovino, búfalo, condições sanitárias, inspeção fitossanitária, distribuição, embargos, exportação, carne bovina.;2008-02-14T11:18:20;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=537878;2012-05-18T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1014627
383343;74813.0;Ronaldo Caiado;DEM;GO;1;1;2008;RONALDO CAIADO;PDC;476;2008;Projeto de Decreto Legislativo;Susta a tramitação congressual de acordos bilaterais celebrados entre a República Federativa do Brasil e os países que compõem a  União Européia.;;Sustação, tramitação, Congresso Nacional, ato internacional, acordo internacional, País, Brasil, Governo Estrangeiro, União Européia, inclusão, País Estrangeiro, Inglaterra, Irlanda, negociação, embargos, exportação, carne bovina, prejuízo, pecuária.;2008-02-14T11:16:13;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=537877;2009-12-24T00:00:00;Notificações;Retirado pelo(a) Autor(a);Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=728266
464909;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;PEC;454;2009;Proposta de Emenda à Constituição;"Altera o Título VIII, Capítulo II, Seção II - ""Da Saúde"" -, da Constituição da República Federativa do Brasil de 1988.";Estabelece diretrizes para a organização da carreira única de Médico de Estado.;Saúde, criação, cargo de carreira, Médico, competência privativa, exercício profissional, medicina, serviço público, servidor público, União Federal, Estados, Municípios, cargo efetivo, exigência, concurso público, ascensão funcional, inclusão, Ato das Disposições Constitucionais Transitórias, exigência, lei federal, fixação, valor, reajuste, remuneração, início, carreira.;2009-12-16T19:33:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=727136;2025-07-02T17:46:13;Apresentação de Requerimento;Pronta para Pauta;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2948253
464349;74813.0;Ronaldo Caiado;DEM;GO;9;0;2009;RONALDO CAIADO;REQ;6055;2009;Requerimento de Urgência (Art. 155 do RICD);REGIME DE URGÊNCIA na apreciação do Projeto de Lei nº 3.777, de 2008.;;;2009-12-15T16:42:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=726049;2009-12-16T00:00:00;Aprovação de Proposição em Plenário;Tramitação Finalizada;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=773869
463971;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;REC;341;2009;Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD);Recorre, nos termos do art. 95,  § 8° do Regimento Interno, contra a decisão da Presidência que indeferiu a Questão de Ordem n. 570, de 2009, sobre a votação de emendas aglutinativas.;;;2009-12-10T16:15:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=724802;2013-02-25T00:00:00;Encaminhamento;Arquivada;Indefinida;
463815;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO;REQ;6048;2009;Requerimento de Urgência (Art. 155 do RICD);"Requer urgência para apreciação do Projeto de Lei n° 5917, de 2009, que ""Dispõe sobre os valores das parcelas remuneratórias dos integrantes das Carreiras e do Plano Especial de Cargos do DNIT, de que trata a Lei nº 11.171, de 2 de setembro de 2005, da Carreira de Analista de Infraestrutura e do cargo isolado de Especialista em Infraestrutura Sênior, de que trata a Lei nº 11.539, de 8 de novembro de 2007, e dá outras providências l"".";;;2009-12-09T21:19:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=724309;2009-12-16T00:00:00;Aprovação de Proposição em Plenário;Tramitação Finalizada;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=773866
463606;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4582;2009;Requerimento de Informação;Solicita informações à Sra. Ministra-Chefe da Casa Civil, Dilma Vana Roussef, sobre a comitiva que embarcou para Copenhague para participar da 15ª Conferência do Clima das Nações Unidas (ONU) - a COP-15.;;;2009-12-09T17:31:15;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723985;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
463390;74813.0;Ronaldo Caiado;DEM;GO;9;0;2009;RONALDO CAIADO;REQ;6028;2009;Requerimento de Urgência (Art. 155 do RICD);"Requer urgência para apreciação dp Projeto de Lei nº 5883, de 2009, que ""Autoriza a Mesa sa Câmara dos Deputados a alterar a tabela de fatores da Gratificação de Atividade Legislativa devida aos servidores"".";;;2009-12-09T14:14:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723632;2009-12-09T00:00:00;Aprovação de Proposição em Plenário;Tramitação Finalizada;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=773234
463381;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;393;2009;Emenda de Plenário;Altera a redação do artigo 44 do Substitutivo oferecido pelo Relator da Comissão Especial.;;;2009-12-09T13:19:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723859;2009-12-09T13:19:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723859
463380;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;392;2009;Emenda de Plenário;Altera a redação do artigo 44 do Substitutivo oferecido pelo Relator da Comissão Especial.;;;2009-12-09T13:19:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723851;2009-12-09T13:19:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723851
463379;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;391;2009;Emenda de Plenário;Altera a redação do artigo 44 do Substitutivo oferecido pelo Relator da Comissão Especial.;;;2009-12-09T13:19:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723843;2009-12-09T13:19:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723843
463307;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;378;2009;Emenda de Plenário;Acrescenta artigo ao Projeto de Lei nº 5.938/09, apensado.;;;2009-12-08T22:22:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=725541;2009-12-08T22:22:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=725541
463306;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;ESP;377;2009;Emenda Substitutiva de Plenário;Dispõe sobre a exploração e a produção de petróleo, de gás natural e de outros hidrocarbonetos fluidos em áreas do pré-sal e em áreas estratégicas, e dá outras providências.;;;2009-12-08T22:22:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=725537;2009-12-08T22:22:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=725537
463305;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;ESP;376;2009;Emenda Substitutiva de Plenário;Dispõe sobre a exploração e a produção de petróleo, de gás natural e de outros hidrocarbonetos fluidos em áreas do pré-sal e em áreas estratégicas, e dá outras providências.;;;2009-12-08T22:22:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723794;2009-12-08T22:22:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723794
463304;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;375;2009;Emenda de Plenário;Acrescenta artigo nas Disposições Finais e Transitórias do Projeto de Lei nº 2.502/07.;;;2009-12-08T22:22:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723946;2009-12-08T22:22:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723946
463303;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;374;2009;Emenda de Plenário;Altera a redação do artigo 51 do Substitutivo adotado pela Comissão Especial.;;;2009-12-08T22:22:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723932;2009-12-08T22:22:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723932
463302;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;373;2009;Emenda de Plenário;Altera a redação do artigo 13 do Substitutivo adotado pela Comissão Especial.;;;2009-12-08T22:22:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723931;2009-12-08T22:22:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723931
463301;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;372;2009;Emenda de Plenário;Altera a redação do artigo 25 do Substitutivo adotado pela Comissão Especial.;;;2009-12-08T22:21:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723928;2009-12-08T22:21:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723928
463292;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO;EMP;365;2009;Emenda de Plenário;Inclui artigo no Projeto de Lei nº 5.938/09, apensado.;;;2009-12-08T21:38:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723873;2009-12-08T21:38:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723873
463291;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO;EMP;364;2009;Emenda de Plenário;Altera a redação do inciso II do artigo 44 do Substitutivo oferecido pelo Relator da Comissão Especial.;;;2009-12-08T21:38:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723868;2009-12-08T21:38:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723868
463290;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO;EMP;363;2009;Emenda de Plenário;"Suprime a expressão ""áreas estratégicas"" de vários dispositivos do Projeto de Lei nº 5.938/09, apensado.";;;2009-12-08T21:30:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723862;2009-12-08T21:30:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723862
463265;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO;REQ;6023;2009;Requerimento de Urgência (Art. 155 do RICD);Requer regime de urgência para apreciação do PDC nº 2300, de 2009.;;;2009-12-08T19:13:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723446;2011-01-14T00:00:00;Arquivamento;Arquivada;Indefinida;
463240;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO;REQ;6020;2009;Requerimento de Urgência (Art. 155 do RICD);Requer urgência para apreciação do Projeto de Decreto Legislativo nº 731/2000 que Convoca plebiscito sobre a criação do Estado do Tapajós.;;;2009-12-08T18:18:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=723396;2011-01-14T00:00:00;Arquivamento;Arquivada;Indefinida;
462842;74813.0;Ronaldo Caiado;DEM;GO;10;0;2009;RONALDO CAIADO;REQ;6006;2009;Requerimento de Urgência (Art. 155 do RICD);"Requer regime de urgência na apreciação do Projeto de Lei  Nº 2.872/08 - do Sr. Carlos Zarattini - que ""altera dispositivos da Lei nº 9.503, de 23 de setembro de 1997 - Código de Trânsito Brasileiro e dá outras providências"".";;;2009-12-02T21:15:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=721748;2011-01-14T00:00:00;Arquivamento;Arquivada;Indefinida;
462826;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;EMA;2;2009;Emenda Aglutinativa;Altera a redação do § 2º do artigo 3º da Medida Provisória.;;;2009-12-02T19:38:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=721735;2009-12-02T19:38:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=721735
462821;74813.0;Ronaldo Caiado;DEM;GO;6;0;2009;RONALDO CAIADO;REQ;6002;2009;Requerimento de Urgência (Art. 155 do RICD);Solicita urgência urgentíssima para apreciação do Projeto de Lei nº 5393, de 2005, que altera a Lei nº 7.418, de 16 de dezembro de 1985, o Decreto-Lei nº 5452, de 1º de maio de 1943, o Decreto-Lei nº 2848, de 07 de dezembro de 1940 e dá outras providências.;;;2009-12-02T19:34:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=721711;2011-01-14T00:00:00;Arquivamento;Arquivada;Indefinida;
462807;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;REQ;6000;2009;Requerimento de Convocação de Sessão Extraordinária do CN;Requer a realização de Sessão Extraordinária para apreciação do PL 1/2007.;;;2009-12-02T19:09:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=721749;2011-01-12T00:00:00;Arquivamento;Arquivada;Indefinida;
462724;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO;REQ;5989;2009;Requerimento de Urgência (Art. 155 do RICD);Requer a urgência para a apreciação do PL 6124/05, que torna crime a discriminação em razão do HIV/AIDS.;;;2009-12-02T16:43:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=721493;2011-01-14T00:00:00;Arquivamento;Arquivada;Indefinida;
462341;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;REC;334;2009;Recurso contra nao recebimento de emenda (Art. 125, caput, RICD);Recorre ao Plenário, com fundamento no art. 125 do Regimento Interno da Câmara dos Deputados, da decisão da Presidência que indeferiu liminarmente as Emendas nº 28 e 29, apresentadas à Medida Provisória nº 470, de 2009.;;;2009-12-01T17:03:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=720439;2009-12-01T00:00:00;Rejeição de Proposicao;Arquivada;Indefinida;
461493;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4546;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Turismo sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T17:00:51;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717872;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461492;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4545;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado dos Transportes sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T17:00:33;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717871;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461491;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4544;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Trabalho e Emprego sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T17:00:16;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717868;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461489;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4543;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Saúde sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:59:50;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717865;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461488;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4542;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado das Relações Exteriores sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:59:30;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717864;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461487;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4541;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Previdência Social sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:59:12;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717863;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461486;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4540;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Pesca e Aquicultura sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:58:51;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717861;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461485;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4539;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado de Minas e Energia sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:58:34;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717860;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461484;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4538;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Meio Ambiente sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:58:16;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717858;2011-04-26T00:00:00;Providência Interna;Arquivada;Indefinida;
461483;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4537;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Justiça sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:57:56;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717857;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461482;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4536;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Integração Nacional sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:57:40;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717856;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461480;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4535;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Fazenda sobre eventuais contratos celebrados ou financiamentos concedidos a empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:57:24;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717854;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461479;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4534;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Esporte sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:57:06;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717853;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461478;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4533;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Educação sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:56:42;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717851;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461477;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4532;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Desenvolvimento Social e Combate à Fome sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:56:27;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717849;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461476;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4531;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Desenvolvimento, Indústria e Comércio Exterior sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:56:09;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717848;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461474;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4530;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado do Desenvolvimento Agrário sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:55:51;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717846;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461473;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4529;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Defesa sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:55:07;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717845;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461472;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4528;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Cultura sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:54:54;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717844;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461471;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4527;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado das Comunicações sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:54:32;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717843;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
461470;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO;RIC;4526;2009;Requerimento de Informação;Solicita informações ao Sr. Ministro de Estado da Ciência e Tecnologia sobre eventuais contratos celebrados com as empresas patrocinadoras do filme Lula, o filho do Brasil.;;;2009-11-25T16:54:15;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=717842;2011-01-10T00:00:00;Arquivamento;Arquivada;Indefinida;
